Designator,X-Coordinate,Y-Coordinate,Rotation,Layer
FB694,301.000000,-328.000000,0.000000,Top
FB695,308.000000,-320.000000,0.000000,Top
FB696,308.000000,-328.000000,0.000000,Top
FB697,315.000000,-320.000000,0.000000,Top
FB698,315.000000,-328.000000,0.000000,Top
FB699,322.000000,-320.000000,0.000000,Top
FB700,322.000000,-328.000000,0.000000,Top
FB701,329.000000,-320.000000,0.000000,Top
FB702,329.000000,-328.000000,0.000000,Top
FB703,336.000000,-320.000000,0.000000,Top
FB704,336.000000,-328.000000,0.000000,Top
FB705,343.000000,-320.000000,0.000000,Top
FB706,343.000000,-328.000000,0.000000,Top
FB707,350.000000,-320.000000,0.000000,Top
FB708,350.000000,-328.000000,0.000000,Top
FB709,357.000000,-320.000000,0.000000,Top
FB710,357.000000,-328.000000,0.000000,Top
FID1,10.000000,-10.000000,0.000000,Top
FID2,410.000000,-10.000000,0.000000,Top
FID3,10.000000,-340.000000,0.000000,Top
J1,210.000000,-343.000000,0.000000,Top
J2,390.000000,-30.000000,0.000000,Top
J3,390.000000,-60.000000,0.000000,Top
J10,8.000000,-30.000000,0.000000,Top
J11,8.000000,-34.800000,0.000000,Top
J12,8.000000,-39.600000,0.000000,Top
J13,8.000000,-44.400000,0.000000,Top
J14,8.000000,-49.200000,0.000000,Top
J15,8.000000,-54.000000,0.000000,Top
J16,8.000000,-58.800000,0.000000,Top
J17,8.000000,-63.600000,0.000000,Top
J18,8.000000,-68.400000,0.000000,Top
J19,8.000000,-73.200000,0.000000,Top
J20,8.000000,-78.000000,0.000000,Top
J21,8.000000,-82.800000,0.000000,Top
J22,8.000000,-87.600000,0.000000,Top
J23,8.000000,-92.400000,0.000000,Top
J24,8.000000,-97.200000,0.000000,Top
J25,8.000000,-102.000000,0.000000,Top
J26,8.000000,-106.800000,0.000000,Top
J27,8.000000,-111.600000,0.000000,Top
J28,8.000000,-116.400000,0.000000,Top
J29,8.000000,-121.200000,0.000000,Top
J30,8.000000,-126.000000,0.000000,Top
J31,8.000000,-130.800000,0.000000,Top
J32,8.000000,-135.600000,0.000000,Top
J33,8.000000,-140.400000,0.000000,Top
J34,8.000000,-145.200000,0.000000,Top
J35,8.000000,-150.000000,0.000000,Top
J36,8.000000,-154.800000,0.000000,Top
J37,8.000000,-159.600000,0.000000,Top
J38,8.000000,-164.400000,0.000000,Top
J39,8.000000,-169.200000,0.000000,Top
J40,8.000000,-174.000000,0.000000,Top
J41,8.000000,-178.800000,0.000000,Top
J42,8.000000,-183.600000,0.000000,Top
J43,8.000000,-188.400000,0.000000,Top
J44,8.000000,-193.200000,0.000000,Top
J45,8.000000,-198.000000,0.000000,Top
J46,8.000000,-202.800000,0.000000,Top
J47,8.000000,-207.600000,0.000000,Top
J48,8.000000,-212.400000,0.000000,Top
J49,8.000000,-217.200000,0.000000,Top
J50,8.000000,-222.000000,0.000000,Top
J51,8.000000,-226.800000,0.000000,Top
J52,8.000000,-231.600000,0.000000,Top
J53,8.000000,-236.400000,0.000000,Top
J54,8.000000,-241.200000,0.000000,Top
J55,8.000000,-246.000000,0.000000,Top
J56,8.000000,-250.800000,0.000000,Top
J57,8.000000,-255.600000,0.000000,Top
J58,8.000000,-260.400000,0.000000,Top
J59,8.000000,-265.200000,0.000000,Top
J60,8.000000,-270.000000,0.000000,Top
J61,8.000000,-274.800000,0.000000,Top
J62,8.000000,-279.600000,0.000000,Top
J63,8.000000,-284.400000,0.000000,Top
J64,8.000000,-289.200000,0.000000,Top
J65,8.000000,-294.000000,0.000000,Top
J66,8.000000,-298.800000,0.000000,Top
J67,8.000000,-303.600000,0.000000,Top
J68,8.000000,-308.400000,0.000000,Top
J69,8.000000,-313.200000,0.000000,Top
J70,8.000000,-318.000000,0.000000,Top
J71,8.000000,-322.800000,0.000000,Top
J72,8.000000,-327.600000,0.000000,Top
J73,8.000000,-332.400000,0.000000,Top
MH1,5.000000,-5.000000,0.000000,Top
MH2,415.000000,-5.000000,0.000000,Top
MH3,5.000000,-345.000000,0.000000,Top
MH4,415.000000,-345.000000,0.000000,Top
MH5,110.000000,-135.000000,0.000000,Top
MH6,160.000000,-135.000000,0.000000,Top
MH7,110.000000,-185.000000,0.000000,Top
MH8,160.000000,-185.000000,0.000000,Top
MH9,260.000000,-135.000000,0.000000,Top
MH10,310.000000,-135.000000,0.000000,Top
MH11,260.000000,-185.000000,0.000000,Top
MH12,310.000000,-185.000000,0.000000,Top
R583,32.500000,-20.000000,0.000000,Top
R584,32.500000,-40.000000,0.000000,Top
R585,32.500000,-60.000000,0.000000,Top
R586,32.500000,-80.000000,0.000000,Top
R587,32.500000,-100.000000,0.000000,Top
R588,32.500000,-120.000000,0.000000,Top
R589,32.500000,-140.000000,0.000000,Top
R590,32.500000,-160.000000,0.000000,Top
R591,32.500000,-180.000000,0.000000,Top
R592,32.500000,-200.000000,0.000000,Top
R593,32.500000,-220.000000,0.000000,Top
R594,32.500000,-240.000000,0.000000,Top
R595,32.500000,-260.000000,0.000000,Top
R596,32.500000,-280.000000,0.000000,Top
R597,32.500000,-300.000000,0.000000,Top
R598,32.500000,-320.000000,0.000000,Top
R599,398.000000,-20.000000,0.000000,Top
R600,394.500000,-20.000000,0.000000,Top
R601,391.000000,-20.000000,0.000000,Top
R602,387.500000,-20.000000,0.000000,Top
R603,398.000000,-40.000000,0.000000,Top
R604,394.500000,-40.000000,0.000000,Top
R605,391.000000,-40.000000,0.000000,Top
R606,387.500000,-40.000000,0.000000,Top
R607,398.000000,-60.000000,0.000000,Top
R608,394.500000,-60.000000,0.000000,Top
R609,391.000000,-60.000000,0.000000,Top
R610,387.500000,-60.000000,0.000000,Top
R611,398.000000,-80.000000,0.000000,Top
R612,394.500000,-80.000000,0.000000,Top
R613,391.000000,-80.000000,0.000000,Top
R614,387.500000,-80.000000,0.000000,Top
R615,398.000000,-100.000000,0.000000,Top
R616,394.500000,-100.000000,0.000000,Top
R617,391.000000,-100.000000,0.000000,Top
R618,387.500000,-100.000000,0.000000,Top
R619,398.000000,-120.000000,0.000000,Top
R620,394.500000,-120.000000,0.000000,Top
R621,391.000000,-120.000000,0.000000,Top
R622,387.500000,-120.000000,0.000000,Top
R623,398.000000,-140.000000,0.000000,Top
R624,394.500000,-140.000000,0.000000,Top
R625,391.000000,-140.000000,0.000000,Top
R626,387.500000,-140.000000,0.000000,Top
R627,398.000000,-160.000000,0.000000,Top
R628,394.500000,-160.000000,0.000000,Top
R629,391.000000,-160.000000,0.000000,Top
R630,387.500000,-160.000000,0.000000,Top
R631,398.000000,-180.000000,0.000000,Top
R632,394.500000,-180.000000,0.000000,Top
R633,391.000000,-180.000000,0.000000,Top
R634,387.500000,-180.000000,0.000000,Top
R635,398.000000,-200.000000,0.000000,Top
R636,394.500000,-200.000000,0.000000,Top
R637,391.000000,-200.000000,0.000000,Top
R638,387.500000,-200.000000,0.000000,Top
R639,398.000000,-220.000000,0.000000,Top
R640,394.500000,-220.000000,0.000000,Top
R641,391.000000,-220.000000,0.000000,Top
R642,387.500000,-220.000000,0.000000,Top
R643,398.000000,-240.000000,0.000000,Top
R644,394.500000,-240.000000,0.000000,Top
R645,391.000000,-240.000000,0.000000,Top
R646,387.500000,-240.000000,0.000000,Top
R647,398.000000,-260.000000,0.000000,Top
R648,394.500000,-260.000000,0.000000,Top
R649,391.000000,-260.000000,0.000000,Top
R650,387.500000,-260.000000,0.000000,Top
R651,398.000000,-280.000000,0.000000,Top
R652,394.500000,-280.000000,0.000000,Top
R653,391.000000,-280.000000,0.000000,Top
R654,387.500000,-280.000000,0.000000,Top
R655,398.000000,-300.000000,0.000000,Top
R656,394.500000,-300.000000,0.000000,Top
R657,391.000000,-300.000000,0.000000,Top
R658,387.500000,-300.000000,0.000000,Top
R659,398.000000,-320.000000,0.000000,Top
R660,394.500000,-320.000000,0.000000,Top
R661,391.000000,-320.000000,0.000000,Top
R662,387.500000,-320.000000,0.000000,Top
U101,135.000000,-160.000000,0.000000,Top
U102,185.000000,-160.000000,0.000000,Top
U201,285.000000,-160.000000,0.000000,Top
U202,235.000000,-160.000000,0.000000,Top
U302,45.000000,-80.000000,0.000000,Top
U303,45.000000,-100.000000,0.000000,Top
U304,45.000000,-120.000000,0.000000,Top
U305,45.000000,-140.000000,0.000000,Top
U306,45.000000,-160.000000,0.000000,Top
U307,45.000000,-180.000000,0.000000,Top
U308,45.000000,-200.000000,0.000000,Top
U309,45.000000,-220.000000,0.000000,Top
U310,45.000000,-240.000000,0.000000,Top
U311,45.000000,-260.000000,0.000000,Top
U312,45.000000,-280.000000,0.000000,Top
U313,45.000000,-300.000000,0.000000,Top
U314,375.000000,-80.000000,0.000000,Top
U315,375.000000,-100.000000,0.000000,Top
U316,375.000000,-120.000000,0.000000,Top
U317,375.000000,-140.000000,0.000000,Top
U318,375.000000,-160.000000,0.000000,Top
U319,375.000000,-180.000000,0.000000,Top
U320,375.000000,-200.000000,0.000000,Top
U321,375.000000,-220.000000,0.000000,Top
U322,375.000000,-240.000000,0.000000,Top
U323,375.000000,-260.000000,0.000000,Top
U324,375.000000,-280.000000,0.000000,Top
U325,375.000000,-300.000000,0.000000,Top
U401,135.000000,-250.000000,0.000000,Top
U401,55.000000,-40.000000,0.000000,Top
U402,285.000000,-250.000000,0.000000,Top
U402,365.000000,-40.000000,0.000000,Top
U403,55.000000,-290.000000,0.000000,Top
U404,365.000000,-290.000000,0.000000,Top
U405,85.000000,-305.000000,0.000000,Top
U406,335.000000,-305.000000,0.000000,Top
U411,160.000000,-210.000000,0.000000,Top
U412,260.000000,-210.000000,0.000000,Top
U421,166.000000,-185.000000,0.000000,Top
U422,170.000000,-185.000000,0.000000,Top
U423,174.000000,-185.000000,0.000000,Top
U424,178.000000,-185.000000,0.000000,Top
U425,242.000000,-185.000000,0.000000,Top
U426,246.000000,-185.000000,0.000000,Top
U427,250.000000,-185.000000,0.000000,Top
U428,254.000000,-185.000000,0.000000,Top
U431,195.000000,-135.000000,0.000000,Top
U432,225.000000,-135.000000,0.000000,Top
U441,175.000000,-140.000000,0.000000,Top
U442,245.000000,-140.000000,0.000000,Top
U450,210.000000,-280.000000,0.000000,Top
C743,120.000000,-201.000000,0.000000,Bottom
C744,122.500000,-201.000000,0.000000,Bottom
C745,125.000000,-201.000000,0.000000,Bottom
C746,127.500000,-201.000000,0.000000,Bottom
C747,130.000000,-201.000000,0.000000,Bottom
C748,132.500000,-201.000000,0.000000,Bottom
C749,135.000000,-201.000000,0.000000,Bottom
C750,137.500000,-201.000000,0.000000,Bottom
C751,140.000000,-201.000000,0.000000,Bottom
C752,142.500000,-201.000000,0.000000,Bottom
C753,145.000000,-201.000000,0.000000,Bottom
C754,147.500000,-201.000000,0.000000,Bottom
C755,120.000000,-204.000000,0.000000,Bottom
C756,122.500000,-204.000000,0.000000,Bottom
C757,125.000000,-204.000000,0.000000,Bottom
C758,127.500000,-204.000000,0.000000,Bottom
C759,130.000000,-204.000000,0.000000,Bottom
C760,132.500000,-204.000000,0.000000,Bottom
C761,135.000000,-204.000000,0.000000,Bottom
C762,137.500000,-204.000000,0.000000,Bottom
C763,140.000000,-204.000000,0.000000,Bottom
C764,142.500000,-204.000000,0.000000,Bottom
C765,145.000000,-204.000000,0.000000,Bottom
C766,147.500000,-204.000000,0.000000,Bottom
C767,120.000000,-207.000000,0.000000,Bottom
C768,122.500000,-207.000000,0.000000,Bottom
C769,125.000000,-207.000000,0.000000,Bottom
C770,127.500000,-207.000000,0.000000,Bottom
C771,130.000000,-207.000000,0.000000,Bottom
C772,132.500000,-207.000000,0.000000,Bottom
C773,135.000000,-207.000000,0.000000,Bottom
C774,137.500000,-207.000000,0.000000,Bottom
C775,140.000000,-207.000000,0.000000,Bottom
C776,142.500000,-207.000000,0.000000,Bottom
C777,145.000000,-207.000000,0.000000,Bottom
C778,147.500000,-207.000000,0.000000,Bottom
C779,270.000000,-201.000000,0.000000,Bottom
C780,272.500000,-201.000000,0.000000,Bottom
C781,275.000000,-201.000000,0.000000,Bottom
C782,277.500000,-201.000000,0.000000,Bottom
C783,280.000000,-201.000000,0.000000,Bottom
C784,282.500000,-201.000000,0.000000,Bottom
C785,285.000000,-201.000000,0.000000,Bottom
C786,287.500000,-201.000000,0.000000,Bottom
C787,290.000000,-201.000000,0.000000,Bottom
C788,292.500000,-201.000000,0.000000,Bottom
C789,295.000000,-201.000000,0.000000,Bottom
C790,297.500000,-201.000000,0.000000,Bottom
C791,270.000000,-204.000000,0.000000,Bottom
C792,272.500000,-204.000000,0.000000,Bottom
C793,275.000000,-204.000000,0.000000,Bottom
C794,277.500000,-204.000000,0.000000,Bottom
C795,280.000000,-204.000000,0.000000,Bottom
C796,282.500000,-204.000000,0.000000,Bottom
C797,285.000000,-204.000000,0.000000,Bottom
C798,287.500000,-204.000000,0.000000,Bottom
C799,290.000000,-204.000000,0.000000,Bottom
C800,292.500000,-204.000000,0.000000,Bottom
C801,295.000000,-204.000000,0.000000,Bottom
C802,297.500000,-204.000000,0.000000,Bottom
C803,270.000000,-207.000000,0.000000,Bottom
C804,272.500000,-207.000000,0.000000,Bottom
C805,275.000000,-207.000000,0.000000,Bottom
C806,277.500000,-207.000000,0.000000,Bottom
C807,280.000000,-207.000000,0.000000,Bottom
C808,282.500000,-207.000000,0.000000,Bottom
C809,285.000000,-207.000000,0.000000,Bottom
C810,287.500000,-207.000000,0.000000,Bottom
C811,290.000000,-207.000000,0.000000,Bottom
C812,292.500000,-207.000000,0.000000,Bottom
C813,295.000000,-207.000000,0.000000,Bottom
C814,297.500000,-207.000000,0.000000,Bottom
C_U0_T1_0,105.000000,-190.000000,0.000000,Bottom
C_U0_T1_1,117.000000,-190.000000,0.000000,Bottom
C_U0_T1_2,129.000000,-190.000000,0.000000,Bottom
C_U0_T1_3,141.000000,-190.000000,0.000000,Bottom
C_U0_T1_4,153.000000,-190.000000,0.000000,Bottom
C_U0_T1_5,165.000000,-190.000000,0.000000,Bottom
C_U0_T2_0,159.000000,-160.000000,0.000000,Bottom
C_U0_T2_1,153.390000,-175.430000,0.000000,Bottom
C_U0_T2_2,139.170000,-183.640000,0.000000,Bottom
C_U0_T2_3,123.000000,-180.780000,0.000000,Bottom
C_U0_T2_4,112.450000,-168.210000,0.000000,Bottom
C_U0_T2_5,112.450000,-151.790000,0.000000,Bottom
C_U0_T2_6,123.000000,-139.220000,0.000000,Bottom
C_U0_T2_7,139.170000,-136.360000,0.000000,Bottom
C_U0_T2_8,153.390000,-144.570000,0.000000,Bottom
C_U1_T1_0,255.000000,-190.000000,0.000000,Bottom
C_U1_T1_1,267.000000,-190.000000,0.000000,Bottom
C_U1_T1_2,279.000000,-190.000000,0.000000,Bottom
C_U1_T1_3,291.000000,-190.000000,0.000000,Bottom
C_U1_T1_4,303.000000,-190.000000,0.000000,Bottom
C_U1_T1_5,315.000000,-190.000000,0.000000,Bottom
C_U1_T2_0,309.000000,-160.000000,0.000000,Bottom
C_U1_T2_1,303.390000,-175.430000,0.000000,Bottom
C_U1_T2_2,289.170000,-183.640000,0.000000,Bottom
C_U1_T2_3,273.000000,-180.780000,0.000000,Bottom
C_U1_T2_4,262.450000,-168.210000,0.000000,Bottom
C_U1_T2_5,262.450000,-151.790000,0.000000,Bottom
C_U1_T2_6,273.000000,-139.220000,0.000000,Bottom
C_U1_T2_7,289.170000,-136.360000,0.000000,Bottom
C_U1_T2_8,303.390000,-144.570000,0.000000,Bottom
FID4,15.000000,-15.000000,0.000000,Bottom
FID5,405.000000,-15.000000,0.000000,Bottom
FID6,15.000000,-335.000000,0.000000,Bottom
U326,80.000000,-195.000000,0.000000,Bottom
U327,90.000000,-195.000000,0.000000,Bottom
U328,100.000000,-195.000000,0.000000,Bottom
U329,110.000000,-195.000000,0.000000,Bottom
U330,120.000000,-195.000000,0.000000,Bottom
U331,130.000000,-195.000000,0.000000,Bottom
U332,140.000000,-195.000000,0.000000,Bottom
U333,150.000000,-195.000000,0.000000,Bottom
U334,160.000000,-195.000000,0.000000,Bottom
U335,170.000000,-195.000000,0.000000,Bottom
U336,180.000000,-195.000000,0.000000,Bottom
U337,190.000000,-195.000000,0.000000,Bottom
U338,230.000000,-195.000000,0.000000,Bottom
U339,240.000000,-195.000000,0.000000,Bottom
U340,250.000000,-195.000000,0.000000,Bottom
U341,260.000000,-195.000000,0.000000,Bottom
U342,270.000000,-195.000000,0.000000,Bottom
U343,280.000000,-195.000000,0.000000,Bottom
U344,290.000000,-195.000000,0.000000,Bottom
U345,300.000000,-195.000000,0.000000,Bottom
U346,310.000000,-195.000000,0.000000,Bottom
U347,320.000000,-195.000000,0.000000,Bottom
U348,330.000000,-195.000000,0.000000,Bottom
U349,340.000000,-195.000000,0.000000,Bottom
